size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_rep3	fraction_rep3	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo	CHX
L	IP_Upf1-FLAG	-67	Distance from stop (nt)	414	0.0014902968714565	461	0.000720963620269556	230	0.00056229082170247	1105	0.000833169966673201	368.333333333333	0.000924517104476174	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-66	Distance from stop (nt)	147	0.000529163381893973	173	0.000270556846652133	94	0.000229805814087096	414	0.00031215598751376	138	0.000343175347544401	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-65	Distance from stop (nt)	652	0.00234703758499912	1405	0.00219729693379333	1100	0.00268921697335964	3157	0.00238037790478488	1052.33333333333	0.00241118383071736	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-64	Distance from stop (nt)	358	0.00128871082121117	777	0.00121515994132201	471	0.00115147381313854	1606	0.00121092395156304	535.333333333333	0.00121844819189057	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-63	Distance from stop (nt)	116	0.000417571104079598	245	0.000383158540056488	116	0.000283590153554289	477	0.000359657985613681	159	0.000361439932563458	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-62	Distance from stop (nt)	582	0.00209505502219246	1217	0.00190328140101529	842	0.00205847335597165	2641	0.00199131392034744	880.333333333333	0.0020189365930598	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-61	Distance from stop (nt)	208	0.000748748186625485	386	0.000603670189640019	209	0.000510951224938331	803	0.000605461975781521	267.666666666667	0.000621123200401278	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-60	Distance from stop (nt)	94	0.000338376584340364	217	0.000339368992621461	107	0.000261587469226801	418	0.00031517198739312	139.333333333333	0.000313111015396209	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-59	Distance from stop (nt)	600	0.00215985053834275	1175	0.00183759707986275	889	0.0021733762630152	2664	0.00200865591965376	888	0.00205694129374023	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-58	Distance from stop (nt)	266	0.000957533738665284	526	0.000822617926815155	418	0.00102190244987666	1210	0.000912339963506401	403.333333333333	0.000934018038452367	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-57	Distance from stop (nt)	102	0.000367174591518267	285	0.000445715036392242	151	0.000369156148161187	538	0.000405651983773921	179.333333333333	0.000394015258690565	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-56	Distance from stop (nt)	549	0.00197626324258361	1481	0.00231615427683126	991	0.00242274001872673	3021	0.00227783390888664	1007	0.0022383858460472	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-55	Distance from stop (nt)	280	0.00100793025122662	491	0.000767880992521371	254	0.000620964646575771	1025	0.000772849969086001	341.666666666667	0.000798925296774586	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-54	Distance from stop (nt)	85	0.000305978826265222	195	0.000304962919636797	99	0.000242029527602367	379	0.00028576598856936	126.333333333333	0.000284323757834796	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-53	Distance from stop (nt)	562	0.00202306000424771	1346	0.0021050261016981	937	0.0022907239127618	2845	0.0021451299141948	948.333333333333	0.0021396033395692	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-52	Distance from stop (nt)	238	0.000856740713542623	426	0.000666226685975772	237	0.000579404020623849	901	0.000679353972825841	300.333333333333	0.000700790473380748	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-51	Distance from stop (nt)	162	0.000583159645352542	182	0.000284632058327677	69	0.000168687246510741	413	0.00031140198754392	137.666666666667	0.000345492983396987	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-50	Distance from stop (nt)	659	0.00237223584127978	1115	0.00174376233535912	744	0.00181888857107234	2518	0.00189857192405712	839.333333333333	0.00197829558257041	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-49	Distance from stop (nt)	257	0.000925135980590143	467	0.000730347094719919	208	0.000508506482235277	932	0.000702727971890881	310.666666666667	0.000721329852515113	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-48	Distance from stop (nt)	74	0.000266381566395605	154	0.00024084251089265	102	0.00024936375571153	330	0.0002488199900472	110	0.000252195944333262	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-47	Distance from stop (nt)	637	0.00229304132154055	1243	0.00194394312363353	960	0.00234695299493205	2840	0.0021413599143456	946.666666666667	0.00219464581336871	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-46	Distance from stop (nt)	313	0.00112672203083547	685	0.00107127999974977	399	0.000975452338518633	1397	0.00105333795786648	465.666666666667	0.00105781812303462	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-45	Distance from stop (nt)	150	0.000539962634585687	257	0.000401925488957214	150	0.000366711405458133	557	0.000419977983200881	185.666666666667	0.000436199843000345	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-44	Distance from stop (nt)	726	0.00261341915139472	1576	0.00246472595562868	1170	0.00286034896257343	3472	0.00261788789528448	1157.33333333333	0.00264616468986561	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-43	Distance from stop (nt)	248	0.000892738222515002	363	0.000567700204246961	241	0.000589182991436066	852	0.000642407974303681	284	0.000683207139399343	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-42	Distance from stop (nt)	150	0.000539962634585687	217	0.000339368992621461	100	0.000244474270305422	467	0.000352117985915281	155.666666666667	0.000374601965837523	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-41	Distance from stop (nt)	473	0.00170268217439353	1300	0.00203308613091198	1003	0.00245207693116338	2776	0.00209310391627584	925.333333333333	0.00206261507882296	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-40	Distance from stop (nt)	179	0.000644355410605586	417	0.000652151474300227	212	0.000518285453047494	808	0.000609231975630721	269.333333333333	0.000604930779317769	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-39	Distance from stop (nt)	118	0.000424770605874074	185	0.000289323795552859	110	0.000268921697335964	413	0.00031140198754392	137.666666666667	0.000327672032920965	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-38	Distance from stop (nt)	514	0.00185027196118029	1233	0.00192830399954959	991	0.00242274001872673	2738	0.00206445191742192	912.666666666667	0.00206710532648554	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-37	Distance from stop (nt)	177	0.00063715590881111	463	0.000724091445086344	291	0.000711420126588777	931	0.000701973971921041	310.333333333333	0.000690889160162077	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-36	Distance from stop (nt)	127	0.000457168363949215	215	0.000336241167804674	143	0.000349598206536753	485	0.000365689985372401	161.666666666667	0.000381002579430214	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-35	Distance from stop (nt)	625	0.00224984431077369	1486	0.00232397383887323	1075	0.00262809840578328	3186	0.00240224390391024	1062	0.00240063885181007	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-34	Distance from stop (nt)	245	0.000881938969823288	582	0.000910197021685209	274	0.000669859500636856	1101	0.000830153966793841	367	0.000820665164048451	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-33	Distance from stop (nt)	83	0.000298779324470747	144	0.000225203386808712	75	0.000183355702729066	302	0.00022770799089168	100.666666666667	0.000235779471336175	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-32	Distance from stop (nt)	429	0.00154429313491506	979	0.00153107024781756	697	0.00170398566402879	2105	0.0015871699365132	701.666666666667	0.00159311634892047	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-31	Distance from stop (nt)	161	0.000579559894455304	274	0.00042851199989991	169	0.000413161516816163	604	0.000455415981783361	201.333333333333	0.000473744470390459	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-30	Distance from stop (nt)	122	0.000439169609463025	182	0.000284632058327677	75	0.000183355702729066	379	0.00028576598856936	126.333333333333	0.000302385790173256	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-29	Distance from stop (nt)	487	0.00175307868695486	1160	0.00181413839373684	769	0.00188000713864869	2416	0.00182166392713344	805.333333333333	0.0018157414064468	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-28	Distance from stop (nt)	195	0.000701951424961393	419	0.000655279299117015	199	0.000486503797907789	813	0.000613001975479921	271	0.000614578173995399	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-27	Distance from stop (nt)	119	0.000428370356771311	178	0.000278376408694102	118	0.000288479638960398	415	0.000312909987483601	138.333333333333	0.000331742134808604	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-26	Distance from stop (nt)	585	0.00210585427488418	1527	0.00238809424761738	973	0.00237873465007175	3085	0.0023260899069564	1028.33333333333	0.00229089439085777	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-25	Distance from stop (nt)	218	0.000784745695597865	452	0.000706888408594012	240	0.000586738248733012	910	0.000686139972554401	303.333333333333	0.000692790784308296	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-24	Distance from stop (nt)	105	0.000377973844209981	161	0.000251789897751407	88	0.000215137357868771	354	0.00026691598932336	118	0.000281633699943386	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-23	Distance from stop (nt)	428	0.00154069338401783	889	0.00139031813106212	606	0.00148151407805086	1923	0.00144994194200232	641	0.00147084186437693	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-22	Distance from stop (nt)	181	0.000651554912400062	367	0.000573955853880536	181	0.000442498429252813	729	0.000549665978013361	243	0.000556003065177804	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-21	Distance from stop (nt)	65	0.000233983808320464	125	0.000195489051049229	68	0.000166242503807687	258	0.00019453199221872	86	0.000198571787725793	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-20	Distance from stop (nt)	344	0.00123831430864984	856	0.00133870902158512	580	0.00141795076777145	1780	0.0013421199463152	593.333333333333	0.0013316580326688	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-19	Distance from stop (nt)	149	0.000536362883688449	289	0.000451970686025817	145	0.000354487691942861	583	0.000439581982416721	194.333333333333	0.000447607087219042	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-18	Distance from stop (nt)	75	0.000269981317292843	153	0.000239278598484256	75	0.000183355702729066	303	0.00022846199086152	101	0.000230871872835389	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-17	Distance from stop (nt)	469	0.00168828317080458	1672	0.00261486154683448	1197	0.0029263570155559	3338	0.00251685189932592	1112.66666666667	0.00240983391106499	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-16	Distance from stop (nt)	263	0.000946734485973571	459	0.000717835795452768	237	0.000579404020623849	959	0.000723085971076561	319.666666666667	0.000747991434016729	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-15	Distance from stop (nt)	103	0.000370774342415505	139	0.000217383824766742	56	0.000136905591371036	298	0.00022469199101232	99.3333333333333	0.000241687919517761	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-14	Distance from stop (nt)	602	0.00216705004013722	1150	0.00179849926965291	686	0.00167709349429519	2438	0.00183825192646992	812.666666666667	0.00188088093469511	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-13	Distance from stop (nt)	192	0.000691152172269679	315	0.000492632408644057	175	0.000427829973034488	682	0.000514227979430881	227.333333333333	0.000537204851316075	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-12	Distance from stop (nt)	37	0.000133190783197803	61	9.53986569120237e-05	38	9.29002227160602e-05	136	0.00010254399589824	45.3333333333333	0.000107163220941962	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-11	Distance from stop (nt)	233	0.000838741959056433	712	0.00111350563477641	481	0.00117592124016908	1426	0.00107520395699184	475.333333333333	0.00104272294466731	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-10	Distance from stop (nt)	248	0.000892738222515002	408	0.000638076262624683	200	0.000488948540610843	856	0.000645423974183041	285.333333333333	0.000673254341916843	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-9	Distance from stop (nt)	72	0.00025918206460113	148	0.000231459036442287	62	0.000151574047589361	282	0.00021262799149488	94	0.000214071716210926	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-8	Distance from stop (nt)	280	0.00100793025122662	909	0.00142159637922999	552	0.00134949797208593	1741	0.00131271394749144	580.333333333333	0.00125967486751418	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-7	Distance from stop (nt)	87	0.000313178328059698	198	0.000309654656861978	80	0.000195579416244337	365	0.0002752099889916	121.666666666667	0.000272804133722005	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-6	Distance from stop (nt)	63	0.000226784306525988	84	0.000131368642305082	66	0.000161353018401578	213	0.00016060199357592	71	0.000173168655744216	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-5	Distance from stop (nt)	381	0.00137150509184764	1029	0.00160926586823725	630	0.00154018790292416	2040	0.0015381599384736	680	0.00150698628766968	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-4	Distance from stop (nt)	209	0.000752347937522723	505	0.000789775766238884	250	0.000611185675763554	964	0.000726855970925761	321.333333333333	0.000717769793175054	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-3	Distance from stop (nt)	83	0.000298779324470747	95	0.000148571678797414	33	8.06765092007892e-05	211	0.00015909399363624	70.3333333333333	0.000176009170822983	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-2	Distance from stop (nt)	136	0.000489566122024356	150	0.000234586861259075	79	0.000193134673541283	365	0.0002752099889916	121.666666666667	0.000305762552274905	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-1	Distance from stop (nt)	384	0.00138230434453936	329	0.00051452718236157	284	0.000694306927667398	997	0.000751737969930481	332.333333333333	0.000863712818189442	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	0	Distance from stop (nt)	139	0.00050036537471607	78	0.000121985167854719	42	0.000102679193528277	259	0.00019528599218856	86.3333333333333	0.000241676578699688	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	1	Distance from stop (nt)	18	6.47955161502824e-05	26	4.06617226182396e-05	9	2.2002684327488e-05	53	3.99619984015201e-05	17.6666666666667	4.24866410320033e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	2	Distance from stop (nt)	11	3.9597259869617e-05	28	4.37895474350273e-05	13	3.17816551397048e-05	52	3.92079984316801e-05	17.3333333333333	3.83894874814497e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	3	Distance from stop (nt)	10	3.59975089723791e-05	30	4.69173722518149e-05	7	1.71131989213795e-05	47	3.54379985824801e-05	15.6666666666667	3.33426933818578e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	4	Distance from stop (nt)	8	2.87980071779033e-05	13	2.03308613091198e-05	15	3.66711405458133e-05	36	2.714399891424e-05	12	2.86000030109454e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	5	Distance from stop (nt)	12	4.31970107668549e-05	44	6.88121459693285e-05	26	6.35633102794096e-05	82	6.18279975268801e-05	27.3333333333333	5.85241556718644e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	6	Distance from stop (nt)	5	1.79987544861896e-05	16	2.50225985343013e-05	3	7.33422810916265e-06	24	1.809599927616e-05	8	1.67851937098845e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	7	Distance from stop (nt)	1	3.59975089723791e-06	7	1.09473868587568e-05	3	7.33422810916265e-06	11	8.29399966824001e-06	3.66666666666667	7.29378862171913e-06	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	8	Distance from stop (nt)	5	1.79987544861896e-05	3	4.69173722518149e-06	4	9.77897081221687e-06	12	9.04799963808002e-06	4	1.08231541745293e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	9	Distance from stop (nt)	5	1.79987544861896e-05	10	1.56391240839383e-05	6	1.46684562183253e-05	21	1.583399936664e-05	7	1.61021115961511e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	10	Distance from stop (nt)	4	1.43990035889516e-05	8	1.25112992671506e-05	3	7.33422810916265e-06	15	1.13099995476e-05	5	1.14148436550883e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-10	Distance from start (nt)	16	3.04952427421322e-05	13	2.57967218319641e-05	13	3.14559761515307e-05	42	2.91284759981358e-05	14	2.9249313575209e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-9	Distance from start (nt)	13	2.47773847279824e-05	9	1.78592689605905e-05	9	2.1777214258752e-05	31	2.14995894271955e-05	10.3333333333333	2.1471289315775e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-8	Distance from start (nt)	14	2.66833373993657e-05	12	2.38123586141207e-05	23	5.56528808834774e-05	49	3.39832219978251e-05	16.3333333333333	3.53828589656546e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-7	Distance from start (nt)	22	4.19309587704318e-05	31	6.15152597531452e-05	20	4.83938094638934e-05	73	5.06280654253312e-05	24.3333333333333	5.06133426624901e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-6	Distance from start (nt)	10	1.90595267138326e-05	21	4.16716275747113e-05	7	1.69378333123627e-05	38	2.63543354268847e-05	12.6666666666667	2.58896625336355e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-5	Distance from start (nt)	17	3.24011954135155e-05	15	2.97654482676509e-05	3	7.25907141958401e-06	35	2.42737299984465e-05	11.6666666666667	2.31419050335835e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-4	Distance from start (nt)	10	1.90595267138326e-05	23	4.56403540103981e-05	22	5.32331904102827e-05	55	3.81444328547016e-05	18.3333333333333	3.93110237115045e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-3	Distance from start (nt)	31	5.90845328128812e-05	17	3.37341747033377e-05	15	3.629535709792e-05	63	4.36927139972037e-05	21	4.30380215380463e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-2	Distance from start (nt)	19	3.6213100756282e-05	26	5.15934436639282e-05	29	7.01710237226454e-05	74	5.1321600568144e-05	24.6666666666667	5.26591893809519e-05	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	-1	Distance from start (nt)	95	0.00018106550378141	79	0.000156764694209628	87	0.000210513071167936	261	0.000181012672274129	87	0.000182781089719658	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	0	Distance from start (nt)	387	0.000737603683825323	410	0.000813588919315792	348	0.000842052284671745	1145	0.000794097738520606	381.666666666667	0.00079774829593762	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	1	Distance from start (nt)	141	0.00026873932666504	146	0.000289717029805136	71	0.000171798023596821	358	0.000248285581126967	119.333333333333	0.000243418126688999	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	2	Distance from start (nt)	104	0.000198219077823859	84	0.000166686510298845	75	0.0001814767854896	263	0.000182399742559755	87.6666666666667	0.000182127457870768	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	3	Distance from start (nt)	157	0.000299234569407172	132	0.000261935944755328	107	0.00025890688063183	396	0.000274639916553852	132	0.00027335913159811	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	4	Distance from start (nt)	63	0.000120075018297146	67	0.000132952335595507	37	8.95285475082028e-05	167	0.00011582036884973	55.6666666666667	0.000114185300466952	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	5	Distance from start (nt)	100	0.000190595267138326	36	7.14370758423622e-05	76	0.000183896475962795	212	0.000147029450276304	70.6666666666667	0.000148642939647828	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	6	Distance from start (nt)	198	0.000377378628933886	249	0.000494106441243005	178	0.000430704904228651	625	0.000433459464257973	208.333333333333	0.000434063324801847	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	7	Distance from start (nt)	69	0.000131510734325445	67	0.000132952335595507	38	9.19482379813974e-05	174	0.00012067511484942	58	0.000118803769300783	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	8	Distance from start (nt)	68	0.000129604781654062	41	8.13588919315792e-05	42	0.000101626999874176	151	0.000104723806564726	50.3333333333333	0.000104196891153272	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	9	Distance from start (nt)	292	0.000556538180043913	287	0.000569512243521054	268	0.000648477046816171	847	0.000587424265962405	282.333333333333	0.000591509156793713	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	10	Distance from start (nt)	131	0.000249679799951208	156	0.000309560661983569	62	0.000150020809338069	349	0.000242043764841652	116.333333333333	0.000236420423757615	UPF1-FLAG/upf2Δ	IP	+CHX
L	IP_Upf1-FLAG-upf2del	11	Distance from start (nt)	99	0.000188689314466943	63	0.000125014882724134	63	0.000152440499811264	225	0.00015604540713287	75	0.000155381565667447	UPF1-FLAG/upf2Δ	IP	+CHX
