,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YNL014W_mRNA,1849,3081.03,2989,2512,4199,1570.04,2007.04,693.01,6702.77,6310.77,3697.18,3361.45,2099.73,4816,4759.28,6940,2510,2137.8,2418,6348,5597,8355.96
YDR458C_mRNA,8137.54,16425.49,12469.76,14039.44,20294.73,13468.54,8948.38,4722.47,22635.31,20888.93,13712.04,13373.74,8286,11008,9609,13563.98,15850.97,12114.99,13938.87,9760.95,10745,13658.45
YBL032W_mRNA,4613.83,15202.56,8948.72,12503.94,15977,14485.29,6228,4580,13039,13711.99,16689.3,15037.16,11226.8,9178,11846.27,13764,19537.34,16337.27,19593.14,12198.9,14809.45,14820.98
YKR017C_mRNA,1997.25,2941,3655,2560,5881.05,2358,2808.94,986,6247.6,5839.95,2878.37,2702,1554,2136,2126,2807,3360.83,2603,2906,2008,2297,2820.07
YDR266C_mRNA,5033.98,9865.99,8431.26,8545.68,14779.1,9843.39,5861.02,3254.07,13799.49,13499,29391.6,22147.01,16142.71,16173.03,20994.82,23169.48,39310.76,29554.29,34860.86,22260.02,24552.91,21812.84
YDR232W_mRNA,9182.21,27009.39,19603.96,22293.57,29704.44,23679.4,12467.54,8303.19,25482.71,27830.37,42185.83,36357.83,27048.2,22994.42,32468.89,32154.46,51052.56,44353.28,52512.95,33712.91,35501.85,35351.18
YDR047W_mRNA,6853,15332.22,11934.68,13079.16,16206.49,11486.49,7852.07,4428.92,22052.27,20584.34,10793,10016,7769.64,9175.12,11718.94,12857.99,9794,7774.1,9144.25,11874,12279.2,13918.21
YDR044W_mRNA,3024.9,6962.99,5259,5687.04,9708.84,6765.01,4208.82,2337.94,8290.46,8629.86,8042.98,6392.54,4054,4247,5406,5486.28,10082,8215.85,9412.03,6522,7346.01,6845.94
YER014W_mRNA,2198.98,5682.64,4120,4742.99,7116,5872.99,3665,2501,6728.13,6251.64,6699,4467,3624,4201,4376.52,5135,8210,6321,7231.08,4586,5508.26,6107
YOR176W_mRNA,4663,14001.99,9681.91,11413.84,13677.57,10595.05,6189.85,3952.87,13464.22,13316.27,14301.28,11891.3,8722.95,7823,10795.36,11943,16028.77,13682.61,16263.64,11022,12069.01,11548.3
YGL040C_mRNA,7809.96,23639.85,16125,19079.84,27041,21427.61,11251,7443.38,26819.01,25717.97,14743.12,13599.78,10531.7,10439.98,11067.99,13604.82,20111.61,15651,18949.89,12610.55,13561.67,14207.97
YDL205C_mRNA,5834.86,13676.89,10556,12082.73,13933.19,11534.07,7170,4942.91,14514.08,13591.19,18627.28,16586.01,12581.03,12480.01,13710.8,15830.76,21903.6,17413.57,19699.82,13474.46,16099.61,15406.19
YOR278W_mRNA,1036,2596,2155,2206,3227.97,2072,1412,712,4403,3850,3910.49,3168,2081,3294.33,3626.99,4058,3723.96,2772,3157.99,4110.04,4174,4018.55
YOR227W_mRNA,5082.01,9763.16,9922.28,8336.98,15308,9045.08,6627.2,3387,16856.96,16578.59,35493.54,32303.34,21723.91,31021,32617.36,40400.56,33994.9,27246.55,32113.78,32554.64,35200.18,36830.94
YMR293C_mRNA,1275,2996,2424.11,2476,3187.59,1977,1580,786,4408.97,3634.96,2229,2278,1489,2248,2672,3238.88,2490,1866,2176,2617,2964,2707
YOR237W_mRNA,173,201,230,175,527.66,161,219,61,549,465,679,231,311,376,515,446,449,386,472,584,639,605
YMR207C_mRNA,7899.15,18965.96,14007.05,15974.39,24875.56,21047.61,11788.3,8165.01,25478.27,22785.8,18176.25,18312,11684,14109.16,14826,19513.31,22252.41,17827.82,20790.71,16274,16117,21367.66
YMR110C_mRNA,4195,10660.01,8263.76,8754.93,12721.2,7916.06,5840.67,2750,13841.69,13330.76,9036.15,8638,5688,7364.72,7108.75,9885.14,10384.03,8412,9452,7545,7813.03,9533.18
YPL254W_mRNA,4400,10273.98,8078,8406.13,14344.89,9320.57,6395.36,3590,13892.51,12587.97,9353,8050,5851,6263.14,6168,8814,13145.16,10410.54,12528.37,7591,8068,8842
YGL251C_mRNA,3080,5808.83,5031.08,5146.19,6885.17,3451.99,3234,1360.09,11553.9,9973.57,11466,10200,6573.84,14463.89,13897.48,17929.94,7841.37,5837,7034.81,13744.12,15608.64,18008.61
YGL251C_pre-mRNA,0,74.72,0,49.82,24.91,0,0,24.91,24.93,224.18,0,0,124.54,0,24.91,249.08,74.72,0,24.91,647.6,174.35,199.26
YGR187C_mRNA,5531.64,14026.39,7891.91,11932.77,16480.26,15702.08,7112.27,5331.62,16927.53,14615.22,9429.62,9924,6504.17,5864.8,6220.1,8883.02,16115.04,12175.9,14588,6683.23,7773.88,8801
YBR009C_mRNA,40344.89,62427.42,61209.95,55431.21,121038.18,69885.4,54130.46,28835.53,105813.84,95509.72,60646.11,52480.7,38926.53,34767.31,39094.79,48339.81,94325.4,63773.49,75387.23,37386.61,40791.67,48494.9
YNL030W_mRNA,34308.17,69928.72,57620.94,60703.01,131498.53,84266.45,48886.02,26937.14,109399.49,107968.5,45336.76,49648.75,32194.84,32008.31,32387.87,46140.09,80949.66,59366.54,70796.51,29253.24,32251.99,51954.13
YPL127C_mRNA,4019.82,11984.11,8178.98,10472.2,12013.86,11776.22,4749,3863,10234.04,10948.95,9727.07,8099,6746,5003,7090,7521.01,12146.18,9867.08,12023.91,7600.5,8112.78,7717.49
YBR010W_mRNA,18370.63,48049.5,33215.09,37991.57,91535.88,52083.9,30179.23,12935.98,74205.31,68187.95,34750.55,28260.87,23527.93,16865.89,25945.79,25535.57,51332.69,38426.39,45311.15,21299.25,22086.35,31732.7
YNL031C_mRNA,54335.48,103168.25,79199.15,89677.4,147042.42,103495.92,66100.51,40961.94,134406.9,117167.87,61805.65,52250.8,43990.37,36483.34,53751.73,50069.66,91919.95,65820.84,78827.73,48545.69,49536.18,57464.72
YEL059W_mRNA,20,44.01,45,35,84,36,35,8,84,78,94,58,59,56,98,93,67,61,40,125,68,112
YLL022C_mRNA,2853,6777.99,4805.59,5678.26,7352.01,6582.24,2951.18,2419,6801.54,7485.1,4784,4152,3305,2589,4159.44,4371,4588.99,4061,4525,4473,4558,5224
YDR317W_mRNA,430,921,827,706,1171,573,490,230,1487,1203,830,779,453,463,450,708,743,639,731,790,979,1206
YGR191W_mRNA,7660.16,19387.55,13510,16411.82,21801,17842.96,8904.98,6315.94,20713.95,20533.66,19028.68,18832.1,13389.72,14368.46,16293.52,19394,26430.26,21457.64,25397.28,18187.23,18218.88,21613.28
YBL008W_mRNA,4580.43,11059.62,8019.97,9174.6,13591.8,10521.38,5933.3,4098.69,13072.62,12500.37,11133.89,10906.04,7226.67,8586.46,8289.21,10990.84,13286.64,10854.2,12386.2,9567.65,10108.59,12115.98
YOR038C_mRNA,4541.1,8582.59,8065.61,7110.18,13296,7586.3,6587.05,2887.14,13103.94,11271.06,11762.07,9532.2,6659.35,6142.83,8152.86,10362.89,16935.33,12897.25,14849.84,8278.54,8791.95,9727.16
YJR140C_mRNA,7978.5,19725.27,14484.13,16204.03,24639,17809.6,10598.03,6242.09,25038.08,23078.7,18865.86,18002.02,11340.34,14552.26,15009.06,19962.13,23829.98,18398.93,22631.85,15985.33,17355.01,20214.02
YER055C_mRNA,9106.71,26421.77,18009.32,22307.97,36898.46,34949.77,17103.95,13530.8,35607.73,33809.25,19773.62,21224.25,15445,19143,19492.25,25432.6,36745.74,29718.66,34296.39,19333.26,23008,24143.82
YFR025C_mRNA,2503,7514.89,4972.8,6202.71,7939.42,7613.7,3567.97,2823.6,7227.06,7334.47,5342.6,5399,4193.95,4262,5159,5942.31,8561.85,6867.94,7887.54,4706.18,5707.39,6828.58
YOR202W_mRNA,6039.18,11625.01,10942.5,9940.78,5188.51,1482.41,2146.05,563.98,23074.88,25433.36,20756.97,19903.03,14407.95,19485.89,30075.25,30302.68,4685.52,4520.54,4744.45,26649.12,34610.7,30137.67
YCL030C_mRNA,5695,12974.97,11201,10899.71,20694.73,12162,10098.08,5252.57,31515.57,31082.8,19036.88,18259.02,13591.99,21080.74,21848.95,28612.99,35874.68,30664.16,35208.78,21060,26565.27,27310.07
YIL116W_mRNA,4469.08,10955.03,8492.01,9076,10482.24,7103.26,5202,3069,17657.59,15671.35,12678.4,14262.44,9383.19,17001.38,17587.28,21602.8,14074.29,11715.55,13862.89,17795.35,20845.79,24994.06
YIL020C_mRNA,2819.14,6345.89,4301.34,5468.86,7718.65,6730.54,3777.3,2847.84,7340.66,6890.33,3801.98,4396.25,2941.86,2876.82,3250.94,4569.91,5696.08,4446.82,5151.74,3374.84,3287,4896.96
YBR248C_mRNA,7549.76,16722.59,14405.96,14144.01,23467.29,16684.37,11534.9,6590.55,24129.65,22642.23,13039,11600,8768.95,9232,10083,12637.29,17733.73,14676.87,17731,10678,11097.3,14120.47
YJR055W_mRNA,525,1557,990,1256,1714,1315,837,506,1985.01,1724.88,672,713,480,646.49,582,594,1040,811,874,623,780,766
YDR420W_mRNA,5231.6,10938.96,11612.81,9571.18,16301.97,10319.41,7366.45,4222.94,12451.62,12506.07,59268.38,44114.88,31665.92,33216.01,43934.69,50186.4,76884.3,64178.49,77419.4,46767.47,48245.1,50271.57
YMR161W_mRNA,3798.19,8027.95,6443.03,6965.74,9256.18,6403.03,3785,2276,9522.54,9477.73,6804.82,6187.65,4384.37,4972,5271,6901.02,7745,6169.02,7320.17,6208,6847,7500
