,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YGL243W_mRNA,10.37,13.32,15.43,24.09,14.42,9.04,16.83,18.48,22.88,36.35,33.52,5.41,34.95,24.47,28.02,18.9,10.17,8.26,6.35,0,8.28,25.54,66.73,52.79,0,0,0,0,0
YJL035C_mRNA,20.09,0,12.46,13.16,11.43,6.59,10.87,19.17,21.68,24.14,16.28,13.1,11.32,23.7,0,9.15,20.76,0,0,0,0,14.89,0,0,0,0,0,93.53,103.63
YLR316C_mRNA,13.51,78.23,43.61,141.44,44.38,159.3,53.58,46.4,36.28,43.28,53.45,51.66,141.9,57.35,134.07,205.05,167.28,107.37,82.53,0,64.68,99.96,0,0,0,0,0,0,0
YLR316C_pre-mRNA,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR261C_mRNA,155.48,196.87,146.81,272.17,170.04,314.4,177.92,148.37,192.73,150.9,194.21,146.58,182.28,155.18,235.43,119.83,116.73,106.66,114.82,141.67,164.65,115.41,0,0,0,0,0,22.27,0
YGR274C_mRNA,19.88,0,26.54,18.57,31.89,21.91,25.64,18.68,21.12,36.29,21.33,39.07,15.4,24.53,20.57,22.28,16.14,5.49,11.26,30.19,21.97,20.25,0,0,0,0,0,56.94,78.31
YDR167W_mRNA,27.1,65.71,30.24,112.86,30.83,71.36,47.65,23.28,31.2,24.42,66.12,7.07,130.25,19.18,55.28,30.86,148.53,24.15,18.56,0,24.33,70.52,0,0,0,0,0,25.23,0
YML015C_mRNA,27.26,60.08,40.56,61.1,31.01,122.34,23.17,29.73,21.29,26.91,50.38,38.59,65.68,36.75,100.03,0,144.53,46.47,35.72,0,13.99,86.36,0,0,0,0,0,0,300.61
YDR145W_mRNA,13.41,87.73,13.97,100.3,20.34,119.1,31.93,23.04,27.02,21.76,141.36,8.39,87.25,36.71,115.77,26.88,187.6,9.62,19.73,52.96,54.6,134.52,0,0,0,0,0,239.78,358.06
YML098W_mRNA,70.13,40.83,24.35,30.76,21.27,36.95,13.28,22.75,20.18,18.96,15.22,7.32,63.48,23.16,95.41,6.39,8.31,0,0,0,16.79,20.87,0,0,0,30.93,0,0,0
YPL129W_mRNA,94.42,214.93,125.34,272,113.71,167.76,128.16,108.5,133.19,82.46,318.4,136.14,419.76,152.94,376.68,111.3,546.71,178.51,157.54,87.72,172.87,362.5,0,0,0,24.49,0,351.63,0
YPL129W_pre-mRNA,0,0,0,0,0,0,11.68,7.25,12.4,18.79,0,0,0,15.57,0,0,27.76,0,0,0,0,0,0,0,0,0,0,0,0
YCR042C_mRNA,24.6,25.73,48.8,31.98,42.82,30.56,50.2,40.97,43.44,45.68,38.36,41.98,32.5,44.31,18.04,60.09,26.2,30.87,38.33,61.81,48.19,24.66,6.22,8.54,16,4.93,0,37.48,28.61
YPL011C_mRNA,29.35,64.71,17.67,98.71,27.02,115.3,19.28,16,14.48,21.41,67.83,24.05,47.16,25.71,51.04,30.55,27.18,15,23.06,49.66,35.13,80.62,0,0,0,18.49,0,0,0
YMR005W_mRNA,22.22,142.8,11.94,100.04,33.7,130.84,22.04,34.64,24.51,22.25,91.8,19.32,112.38,12.23,75.08,13.5,176.66,17.69,13.6,0,13.3,109.47,0,22.61,106.03,0,0,68.97,0
YBR198C_mRNA,70.03,43.62,79.32,128.14,57.4,111.02,56.82,50.93,53.92,64.24,95.5,76.98,108.07,73.22,114.67,82.75,72.17,22.66,24.38,29.89,154.06,80.81,43.94,75.32,189.63,8.35,0,7.05,96.99
YGL112C_mRNA,85.58,79.51,62.93,123.21,59.29,77.1,51.08,47.87,42.46,62.94,85.72,60.02,72.84,55.69,67.68,75.26,62.45,53.46,68.09,116.51,49.45,95.79,159.59,126.25,0,26.02,489.25,109.89,151.55
YMR227C_mRNA,14.87,57.2,10.45,28.01,13.16,32.35,13.41,10.41,10.7,7.45,37.31,15.51,22.23,9.36,36.76,29.35,26.21,11.86,9.12,0,23.74,32.89,0,0,0,0,0,0,0
YML114C_mRNA,25.3,79.15,54.1,35.77,29.97,28.93,29.08,35,50.05,49.39,61.26,47.82,46.14,46.25,51.22,80.65,31.62,68.08,63.97,49.94,22.71,37.34,0,0,0,13.94,0,211.96,0
YMR236W_mRNA,25.44,148.52,84.1,179,118.93,134.41,123.83,137.54,148.83,56.03,119.93,88.43,192.41,112,208.23,54.06,418.39,30.14,46.34,100.43,152.24,278.32,0,0,0,0,0,31.57,440.35
YCR060W_mRNA,8.65,67.41,42.92,129.48,68.91,91.5,60.86,51.2,47.32,70.2,94.2,36.11,49.12,49,82.69,39.42,41.18,10.25,23.64,68.34,62.16,180.87,0,0,0,0,0,0,44.97
YJR046W_mRNA,67.99,46.69,75.88,48.53,72.73,25.35,56.48,50.52,58,53.98,41.76,67.12,54.44,65.3,39.28,57.51,25.67,46.48,46.89,47.94,81.39,25.06,9.39,7.43,0,160.62,117.31,99.48,124.59
YPR048W_mRNA,48.72,9.86,54.69,17.83,40.83,10.04,52.71,35.73,50.18,71.64,24.81,66.87,11.5,56.86,31.12,49.05,24.1,12.27,11.79,10.12,39.91,26.47,0,0,0,0,0,9.55,0
YLR354C_mRNA,610.45,633.63,492.76,1039.06,528.32,1075.16,544.28,638.75,543.95,595.67,731.13,513.75,899.82,500.54,785.88,874.32,1764.29,979.3,876.23,531.92,574.52,1619.21,1460.88,1245.59,421.82,1002.45,1574.54,454.66,802.05
YGR046W_mRNA,15.68,42.27,10.11,35.48,11.89,73.77,19.51,15.56,11.73,12.25,10.13,13.08,24.64,16.28,33.87,11.43,44.27,22.48,25.92,37.15,0,46.29,24.22,19.16,0,0,0,81.76,0
YGL232W_mRNA,68.62,61.24,136.13,161.46,108.06,159.34,117.06,95.7,145.81,72.94,131.23,99.09,142.81,67.24,78.71,100.96,93.53,88.01,77.31,41.68,75.82,148.67,0,0,0,0,0,157.25,0
YGL232W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL129C_mRNA,22.35,9.08,27.54,18.77,22.08,16.73,22.53,21.07,21.63,27.46,17.41,29.67,31.77,23.96,18.19,24.67,8.72,13.81,12.49,8.02,19.46,10.94,28.9,35.37,58.16,5.97,0,25.22,0
YMR028W_mRNA,171.45,24.21,246.81,40.11,212.45,43.81,303.12,231.44,256.31,246.22,54.13,248.61,56.45,187.43,39.59,102.84,54.22,44.9,46.01,49.53,70.08,43.3,0,0,0,0,0,264.74,0
YLR154W-C_mRNA,0,0,0,0,0,0,0,1.55,4.67,0,0,0,0,0,0,0,4.82,0,21.77,96.02,0,0,24.67,144.53,580.18,0,0,0,0
YBR069C_mRNA,162.78,98.09,194.6,130.9,176.85,161.69,176.76,157.19,148.91,205.08,88.78,171.05,111.65,124.94,94.96,139.42,216.88,197.62,205.49,230.22,168.68,114.59,376.05,401.44,486.85,117.84,251.5,63.33,0
YOL020W_mRNA,124.45,57.43,133.31,95.18,116.06,87.7,112.42,102.12,126.77,117.38,82.94,131.09,39.06,130.34,60.39,58.94,65.79,107.17,141.86,255.5,107.26,33.02,163.57,152.23,106.87,10.97,0,74.15,38.31
YJL083W_mRNA,0,18.68,4.22,12.66,4.6,12.68,2.63,5.56,7.69,5.84,18.27,2.53,16.33,3.44,13.09,8.85,19.97,0,0,0,20.35,7.16,28.17,22.28,0,0,0,0,0
YPR140W_mRNA,64.89,29.44,51.12,33.26,43.42,14.99,51.62,62.65,53.82,53.9,49.37,47.78,12.87,32.42,20.64,55.63,42.71,22.78,35.02,75.36,22.85,39.5,117.81,93.2,0,0,26.42,127.94,0
YPL128C_mRNA,72.43,44.78,84.68,116.93,93.17,81.05,52.48,74.06,67,71.49,94.56,82.29,40.61,69.57,83.71,103.68,51.67,114.62,88.12,0,46.45,110.61,139.99,142.39,148.11,91.26,0,250.48,92.94
YBR150C_mRNA,2.83,0,10.18,6.14,6.98,3.69,5.74,7.57,9.37,8.93,3.04,5.91,12.67,6.01,3.81,5.16,4.98,0,0,0,5.08,8.33,0,0,0,12.49,0,0,7.25
YEL048C_mRNA,0,27.69,31.84,37.55,24.34,28.19,59.81,42.2,41.06,57.86,61.92,70.68,64.58,53.85,9.71,6.5,0,16.94,13.02,0,17.08,10.62,0,0,0,31.46,0,26.57,0
YOR086C_mRNA,114.35,72.29,123.42,107.03,109.86,99.82,97.35,98.21,91.24,114.77,104.51,109.1,88.65,99.32,90.87,99.42,70.05,115.23,134.05,194.97,115.11,91.73,90.59,83.61,55.8,11.46,205.79,174.21,126.38
YNL087W_mRNA,87.22,32.96,105.52,56.14,105.71,41.3,78.27,69.35,69.21,81.38,45.35,90.28,59.12,70.45,76.42,62.59,35.62,72.84,60.85,20.87,66.44,34.98,129.88,114.03,37.83,46.62,0,9.84,87.94
YML072C_mRNA,133.32,143.29,162.55,153.16,145.89,159.03,128.66,126.45,129.63,156.56,167.78,131.15,155.78,112.46,164.25,107.64,100.55,155,155.48,155.53,103.98,89.07,191.76,201.24,231.31,262.76,201.56,203.11,98.17
YHR003C_mRNA,95.95,49.79,129.95,38.58,93.74,62.76,99.81,114.09,82.83,136.35,51.69,163.58,45.62,111.43,44.88,23.53,34.77,70.49,71.11,72.85,88.35,43.63,0,0,0,0,25.53,27.49,0
YKL027W_mRNA,138.6,48.52,156.23,49.34,137.34,28.82,99.68,116.63,117.84,142.89,30.52,152.78,24.75,132.27,59.53,88.95,18.53,95.59,113.01,174.13,169.69,13.95,109.49,173.23,405.8,222.24,152.39,305,145.66
YBR044C_mRNA,2.71,5.22,5.39,30.69,24.7,21.27,12.48,10.88,19.53,4.89,2.92,18.41,18.27,3.84,18.31,37.09,14.36,0,0,0,0,20.02,0,0,0,0,0,0,0
YPL180W_mRNA,5.67,18.15,3.75,54.15,7.88,54.21,11.76,8.66,8.16,13.63,28.41,11.83,31.75,7.14,73.81,8.61,38.82,0,1.74,7.46,6.79,38.97,0,0,0,0,0,0,0
YDR212W_mRNA,222.45,280.03,257.43,260.29,218.65,236.68,193.87,209.13,211.79,251.62,277.64,193.35,264.9,235.82,300.02,290.17,234.02,151.04,212.18,422.21,154.51,170.12,159.2,167.95,196.55,230.08,606.87,409.09,112.79
YMR291W_mRNA,42.16,23.85,21.53,19.4,15.99,19.42,30.86,30.77,37.11,31.29,53.32,31.04,44.49,25.74,23.4,42.92,62.64,41.53,31.92,0,35.63,29.25,0,0,0,10.94,0,64.66,139.99
YGR205W_mRNA,18.42,133.43,34.27,144.73,38.42,175.08,36.13,23.74,26.51,35.98,134.26,40.84,103.71,45.64,93.54,75.52,65.21,21.97,25.32,36.37,77.2,88.65,0,182.53,857.1,223.42,0,0,0
YHR159W_mRNA,14.22,10.94,4.23,24.73,12.94,18.57,11.54,10.31,9.82,11.1,24.47,5.93,15.95,16.1,38.35,12.95,36.77,13.6,15.67,22.45,10.21,12.58,0,0,0,0,0,0,87.6
YER071C_mRNA,0,57.3,10.97,32.37,8.39,48.61,7.98,7.04,10.61,6.65,64.06,0,50.11,3.48,60.25,0,70.01,0,0,0,0,21.96,0,0,0,0,0,0,0
YHR009C_mRNA,68.29,20.21,123.09,75.35,105.55,89.15,103,93.23,129.24,128.6,81.89,143.81,91.3,94.17,49.58,136.36,52.46,153.89,125.53,31.11,138.34,73.58,213.17,176.67,37.59,0,0,48.9,269.6
YJR116W_mRNA,36.95,53.52,57.27,32.25,40.28,36.33,47.47,46.72,55.82,74.93,19.95,60.22,52,28.33,18.76,79.94,8.17,77.09,76.18,72.95,44.23,27.35,160.17,126.71,0,0,0,68.8,0
YLR426W_mRNA,133.28,55.17,77.9,37.4,88.43,24.96,84.97,80.85,36.98,87.22,15.42,109.22,10.72,60.63,51.57,39.02,0,5.67,13.08,37.59,11.4,77.54,238.38,217.59,136.26,41.98,0,230.44,0
YLR426W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR157W_mRNA,0,0,3.76,0,1.15,0,2.46,0,2.62,0.91,0,3.17,0,1.43,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0
YNL176C_mRNA,32.5,70.79,34.39,43.29,42.72,36.74,26.96,29.36,24.94,43.61,27.93,33.9,60.69,24.54,84.66,39.48,58.51,49.27,37.87,0,28.53,54.27,0,0,0,0,0,0,0
YAL064C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML081W_mRNA,14.99,7.19,13.63,27.07,10.89,22.77,13.51,11.68,11.86,13.51,28.13,11.72,12.57,12.38,10.08,10.24,8.78,17.08,15.27,9.86,13.46,16.53,40.98,32.12,0,11.02,0,0,0
YJL052W_mRNA,24.24,14.41,33.18,20.38,24.44,19.07,69.48,72.51,98.93,38.69,56.44,49.39,9.71,49.22,44.01,170.84,54.14,324.17,269.95,117.86,267.2,43.91,184.86,83.17,0,1204.87,0,337.21,224.25
YJR009C_mRNA,6438.5,1470.46,5784.98,1262.38,4745.41,1307.25,5206.39,4950.26,5282.51,6373.27,1522.21,7976.51,1893.42,6274.95,1928.26,4328.18,1425.49,5890.08,5422.04,4144.81,5483.11,1059.7,7331.25,7164.87,6396.05,3121.62,1203.89,3647.44,840.61
YGR192C_mRNA,59194.22,18210.49,55894.27,15292.48,48739.21,14298.34,48107.6,47494.4,47402.69,56476.87,17147.35,61058.84,15446.46,53331.99,15363.4,51330.82,13714.22,67680.92,64925.22,55204.49,54340.76,13663.48,51109.96,51254.7,50486.38,55145.35,13161.27,62075.01,14323.28
YBR223C_mRNA,10.65,20.48,19.14,11.57,13.12,6.95,19.44,25.4,22.98,25.58,11.45,16.66,11.94,32.65,14.36,31.51,18.77,25.46,26.91,31.52,12.74,27.47,41.16,32.56,0,11.74,0,0,0
YOR337W_mRNA,37.63,19.02,30.94,51.58,27.03,43.89,17.14,26.46,18.24,20.23,61.67,22.72,28.83,28.03,53.34,32.47,15.11,18.96,18.22,15.64,11.85,26.25,99.06,114.9,170.08,8.73,0,118,60.91
YBR083W_mRNA,58.67,118.56,43.65,130.14,43.37,149.45,29.36,35.27,49.8,34.37,104.15,26.01,121.78,22.14,130.61,34.74,124.17,24.54,26.95,34.75,31.6,112.54,0,0,0,0,0,43.7,0
YIL039W_mRNA,97.53,42.4,101.42,52.02,125.24,65.78,92.75,99.67,103.21,126.64,57.57,90.24,67.1,105.39,50.96,143.28,33.31,124.05,132.91,161.48,143.11,51.08,170.1,144.18,45.03,319.07,0,257.75,0
YPR080W_mRNA,14198.69,7975.8,16616.85,10876.3,16656.55,7941.54,16862.81,14015.85,14904.93,13417.17,6083.02,18967.82,7094.24,21138.35,8791.67,15036.07,9722.59,18361.82,16277.82,13241.85,23648.5,8129.31,24620.58,14959.91,0,13402.53,11530.62,3946.39,0.08
YBR118W_mRNA,19133.27,8954.91,20100.76,12215.79,20437.35,13724.25,19322.52,18485.57,18524.39,19166.41,12001.13,14813.04,12159.32,13968.48,9563.29,11023.62,10787.63,6278.59,8068.23,10042.78,9224.4,11422.75,691.61,9163.17,19503.12,11175.64,5132.74,20844.99,19184.67
YKL081W_mRNA,3451.97,1163.9,3517.05,1497.66,3285.18,1523.83,3151.23,2712.69,2891.25,3003.43,1404.39,3743.5,1308.87,3457.77,1480.27,2511.53,1405.93,2875.07,2895.06,2946.61,3287.57,1843.08,2979.01,2900.68,2552.34,3028.64,1529.52,2092.97,1272.84
YKL081W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL088C_mRNA,7.54,2.22,6.47,1,7.26,2.26,6.28,5.54,5.68,7.49,3.73,8.17,3.89,6.84,10.91,1.59,1.7,2.78,2.14,0,0.69,1.7,0,0,0,0,0,21.61,0
YGR099W_mRNA,2.16,16.63,12.87,24.42,25.42,19.75,14.62,16.1,14.32,13.65,13.94,10.15,12.12,10.21,14.57,5.91,11.43,15.53,11.94,0,12.95,6.37,25.1,19.86,0,0,0,0,0
YML064C_mRNA,71.48,59.22,40.51,93.67,44.52,87.08,45.57,41.9,54.36,39.88,44.14,42.6,46.03,31.31,41.51,27.9,27.13,30.41,23.37,0,73.34,7.57,316.51,251.38,0,0,0,0,184.35
YLR010C_mRNA,0,0,0,0,5.66,19.68,6.06,9.97,15.04,8.97,0,7.79,8.45,17.61,0,6.8,0,0,0,0,0,0,0,0,0,0,0,27.8,0
YNL128W_mRNA,6.46,0,1.6,0,4.9,0,3.49,5.55,9.29,4.85,0,5.05,3.63,6.09,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR019C_mRNA,30.94,0,37.4,23.59,29.33,25.31,39.75,37.64,34.5,20.14,16.68,38.32,26.09,51.09,10.46,35.23,75.17,101.55,78.05,0,27.78,74.32,134.28,106.23,0,0,0,144.03,0
YNL253W_mRNA,9.92,12.74,40.18,5.76,30.09,12.97,40.24,28.4,29.5,22.85,35.6,17.24,14.85,23.4,13.39,18.07,46.69,24.4,19.37,0,7.92,24.41,38.29,30.28,0,0,0,73.88,0
YKL028W_mRNA,36.55,59.5,40.43,95.35,33.04,62.41,33.46,33.26,29.12,39.69,63.5,43.98,69.38,51.73,45.5,28.17,85.92,50.41,41.33,11.1,20.19,91.23,0,0,0,185.94,174.74,0,0
YKR062W_mRNA,24.4,47.06,29.24,53.17,29.29,63.88,32.99,30.26,29.25,21.99,92.08,16.96,82.31,17.26,49.49,11.11,59.9,0,0,0,34.07,54.12,0,0,0,0,0,15.14,83.72
YDR311W_mRNA,16.11,35.38,9.7,55.97,9.6,48.03,11.82,9.22,10.59,7.6,49.44,4.8,61.88,14.11,21.7,16.77,54.04,13.76,16.93,27.25,2.75,30.51,0,0,0,0,0,8.57,0
YPL122C_mRNA,15.33,29.52,19.77,37.36,17.44,60.11,19.08,18.14,20.3,17.5,46.21,20.79,48.19,23.15,62.08,13.97,16.23,18.32,14.08,0,36.71,9.05,0,0,0,0,339.07,0,0
YDR460W_mRNA,16.55,39.9,9.23,36.07,18.82,59.59,8.95,15,11.9,19.88,31.23,8.63,37.22,9.76,27.97,3.77,65.82,14.81,22.76,49,0,91.78,0,0,0,18.24,0,0,0
YPR056W_mRNA,32.61,23.59,53.57,67.52,43.27,42.69,46.3,45.9,46.92,71.02,57.14,40.39,18.34,48.08,22.05,11.14,45.63,38.91,44.86,64.37,63.43,60.28,0,0,0,0,0,0,0
YDR079C-A_mRNA,32.08,0,13.26,0,24.33,28.38,8.68,10.2,18.46,3.21,11.69,22.31,0,10.09,0,0,19.16,0,0,0,0,0,0,0,0,0,0,0,0
YOR352W_mRNA,12.86,41.36,7.44,29.91,6.5,22.46,5.8,12.27,8.63,3.86,41.61,4.47,48.22,6.07,34.79,11.71,32.85,30.67,23.58,0,10.26,44.39,0,0,0,0,0,0,0
YBR123C_mRNA,21.82,46.62,15.03,69.54,20.23,56.96,24.27,16.66,18.14,24.77,59.94,11.38,51.64,20.59,39.22,19.88,52.69,2.9,2.23,0,26.12,35.74,9.37,29.69,104.12,0,0,45.15,87.08
YAL001C_mRNA,14.75,15.43,23.27,25.57,17.79,29.68,19.58,13.05,17.75,20.14,14.38,14.68,17.99,23.4,21.64,14.65,12.57,17.67,22.22,37.02,17.65,11.83,0,0,0,0,0,84.87,0
YAL001C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0
YGR047C_mRNA,25.57,17.32,32.83,26.09,25.09,19.59,16.27,16.08,20.34,35.7,16.14,23.53,13.46,29.81,16.19,23.29,22.04,21.62,20.77,17.82,39.62,24.34,64.05,55.28,21.53,6.63,0,100.83,46.22
YDR362C_mRNA,35.55,17.08,16.53,23.16,19.38,40.58,18.03,19.08,15.35,15.35,28.65,27.81,22.41,16.77,38.92,14.17,24.78,21.27,24.52,35.09,10.64,3.27,68.75,54.39,0,0,137.95,0,0
YOR110W_mRNA,35.46,49.66,11.99,30.86,25.66,21.06,20.05,27.07,26.9,18.4,45.11,26.9,43.42,22.81,65.27,8.81,70.15,46.21,35.52,0,34.73,66.62,0,0,0,0,334.2,12,132.51
YPL007C_mRNA,9.95,4.78,27.13,15.13,20.74,16.23,28.92,21.83,19.32,25.4,8.02,15.56,33.45,30.5,3.35,38.5,11.68,62.46,48.02,0,17.86,14.66,19.22,22.81,35.59,153.49,0,0,0
YGR186W_mRNA,42.18,55.46,34.13,73.28,34.51,83.98,25.22,32.62,30.66,26.68,81.09,23.15,59.69,30.37,50.85,44.49,97.74,47.81,36.75,0,50.49,94.85,0,0,0,0,0,0,0
YGR005C_mRNA,24.2,79.94,63.45,111.4,44.57,58.78,27.12,26.4,35.82,39.47,67.03,50.49,89.33,40.78,65.38,37.79,46.8,37.16,44.44,68.26,12.42,56.18,0,0,0,15.25,0,0,231.1
YLR178C_mRNA,27.71,117.95,24.74,184.16,14.71,101.89,29.98,31.73,33.49,28.3,83.92,5.78,100.02,28.76,67.65,40.38,163.76,19.79,40.57,109.41,59.71,41.1,298.53,320.51,396.62,0,0,185.74,143.06
YKL140W_mRNA,103.14,15.26,69.51,16.09,56.15,17.26,57.22,56.53,69.25,57.2,28.44,86.88,23.72,51.15,35.66,72.26,27.97,82.22,72.92,41.77,85.47,35.1,295.6,290.55,264.96,11.66,0,59.09,54.29
YDR058C_mRNA,13.41,0,9.98,0,10.17,5.86,8.46,11.94,6.43,5.37,4.82,2.33,10.06,2.11,0,16.29,13.18,21.32,20.48,17.65,0,0,120.6,95.4,0,0,0,0,0
YMR313C_mRNA,29.27,42.21,39.31,27.55,29.59,38.2,27.71,25.6,27.37,26.38,34.08,29.26,19.14,27.62,6.58,19.99,15.76,37.93,40.36,48.15,5.84,39.55,47.14,104.43,314.2,0,0,0,112.62
YKR089C_mRNA,21.82,61.23,25.82,40.78,22.91,35,12.26,22.76,24.15,25.72,52.25,31.53,20.67,18.22,42.93,30.58,8.86,42.2,33.99,6.63,16.55,37.06,13.27,15.67,24.03,0,0,6.25,0
YOR081C_mRNA,34.24,24.67,25.47,31.6,25.15,30.7,27.2,26.86,29.56,28.29,41.38,40.17,55.14,33.32,34.59,44.83,32.66,35.85,27.56,0,55.75,37.83,8.28,26.19,91.89,9.44,206.64,0,0
YPL157W_mRNA,55.06,26.52,34.99,47.94,45.66,58.49,32.57,28.9,41.59,36.18,55.59,30.51,42.51,27.6,32.53,18.81,34.43,25.04,19.08,0,41.19,45.74,0,0,0,0,0,0,0
YGR024C_mRNA,15.69,0,14.26,36.55,7.93,6.86,33.94,17.96,21.06,10.99,5.65,19.09,5.89,12.33,0,9.52,33.97,31.14,23.93,0,0,15.5,0,0,0,0,0,0,0
YJR156C_mRNA,0,7.62,0,0,0,0,5.09,3.14,0.57,0,0,0,0,2.48,10.68,0,2.33,5.89,4.53,0,5.91,0,0,0,0,0,0,0,0
YNL332W_mRNA,0,0,0,0,0,0,15.21,3.14,0,0,6.39,9.27,4.44,2.48,10.68,0,0,5.89,4.53,0,5.91,0,0,0,0,0,0,0,0
YDL244W_mRNA,0,7.62,0,3.44,0,0,0,1.26,0.57,0,0,0,0,0,0,0,2.33,5.89,4.53,0,5.91,0,0,0,0,0,0,0,0
YBR240C_mRNA,3.13,0,1.55,2.73,2.38,0,1.69,1.79,3.61,4.7,3.37,4.9,7.03,2.96,25.37,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0
YOL055C_mRNA,15.79,15.19,12.41,2.29,9.98,10.31,10.68,8.54,7.57,18.18,2.83,15.1,8.85,9.93,3.55,4.79,3.09,0,0,0,0,15.52,50.86,40.24,0,0,0,0,94.56
YPL258C_mRNA,0,0,0.64,4.58,1,0,2.14,1.51,2.27,2.37,5.66,0,2.95,0,3.55,0,0,0,0,0,9.45,0,0,0,0,0,0,0,0
YPR121W_mRNA,5.09,0,0.63,0,0,0,0.69,0,1.47,1.53,0,1.33,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL080C_mRNA,19.29,4.63,17.93,12.57,15.54,0,22.17,18.86,23.59,31.14,7.77,26.4,27.02,19.34,29.24,8.78,11.33,20.19,19.95,19.04,23.09,10.66,0,0,0,10.63,0,89.78,0
YGR144W_mRNA,0,0,3.04,3.56,3.1,0,3.32,4.68,1.18,2.45,0,0,0,5.78,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL058W_mRNA,0,0,0,0,0,0,0,0,1.13,7.12,6.39,9.27,4.44,2.48,10.68,0,0,5.89,4.53,0,5.91,0,0,0,0,0,0,0,0
YPL214C_mRNA,13.92,0,18.63,19.36,22.16,10.9,21.08,19.12,22.42,33.44,20.95,26.12,40.58,18.38,18.77,22.81,19.63,13.31,17.9,32.97,6.66,8.21,118.29,93.58,0,12.27,307.52,0,0
YLR237W_mRNA,30.98,0,20.76,10.35,20.21,0,24.22,16.12,35.25,30.92,17.93,38.52,16.03,35.32,19.27,21.71,11.19,42.76,32.87,0,37.09,14.05,9.22,14.59,34.11,31.53,0,17.75,0
YOR192C_mRNA,2.45,9.41,0.82,0,1.4,0,0,5.59,2.54,0.83,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR004C_mRNA,0,0,0.68,0,1.04,7.19,0.74,1.58,0,1.65,0,0,0,1.3,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0
YDR438W_mRNA,3.69,0,0,0,0,9.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0,0
YOR143C_mRNA,42.05,14.74,34.13,39.98,28.99,35.02,35.16,23.35,29.7,20.67,20.6,39.88,30.08,28.86,31,20.89,31.52,13.69,10.52,0,32.04,5.65,44.25,35,0,134.86,0,0,0
YER063W_mRNA,22.98,189.07,25.65,236.26,43.57,301.95,51.29,44.96,39.68,31.07,149.22,35.96,207.49,32.53,179.33,62.81,227.62,20.51,15.77,0,0,110.84,0,0,0,0,0,21.4,0
YNL139C_mRNA,40.65,20.91,46.01,37.82,34.95,33.76,34.2,30,32.65,39.4,40.45,32.66,31.63,36.8,50.64,16.14,30.39,61.01,56.7,41.99,35.36,29.15,64.99,57.48,28.39,15.63,0,14.77,0
YOL072W_mRNA,51.3,0,51.73,35.73,38.9,26.83,31.45,41.77,38.38,34.93,36.83,39.24,30.73,35.5,18.47,28.03,24.15,49.08,44.24,27.01,40.94,0,0,0,0,0,0,63.68,0
YHR167W_mRNA,9.72,0,22.91,33.97,14.75,51.01,23.67,25.05,22.39,18.99,21.01,17.75,10.95,20.64,19.76,17.71,14.35,9.45,12.06,19.2,34.92,21.6,0,0,0,0,0,0,0
YPR045C_mRNA,15.09,63.92,23.95,120.81,27.47,86.77,22.86,16.13,17.37,18.14,51.97,14.17,88.08,18.51,105.91,32.99,211.22,21.65,27.73,47.67,39.75,111.37,0,0,0,0,0,0,186.07
YHR025W_mRNA,844.2,270.14,835.27,299.69,780.04,300.03,699.89,730.27,660.42,935.38,329.49,920.32,224.3,824.59,206.59,830.77,262.56,748.92,735.1,686.73,1234.01,207.1,425.23,517.54,850.09,1159.76,29.38,853.09,0
