,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YOR277C_mRNA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR282W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR283W_mRNA,5,6,44,18,20,9,28,60,34,38,15,21,16,10,12,9,47,9,12,3,3,10,1,1,0,1,0,0,0
YOR289W_mRNA,0,3,6,0,2,1,2,10,8,8,0,1,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
YOR292C_mRNA,3,2,25,1,17.99,2,18,13,20,13,2,10,5,7,1,6,3,3,3,0,2,0,0,0,0,18,0,0,0
YOR293C-A_mRNA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR296W_mRNA,9,5,35,12,21,2,27,39,38,25,6,34,14,14,5,5,5,3,3,0,17,5,9.01,9.01,0,2,0,1,0
YOR300W_mRNA,0.01,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,4,0.44,0,0,0,0,0,0,0,0
YOR302W_mRNA,8.64,7.61,16.71,6,14.49,6.17,74.17,147.38,78.7,63.85,19.53,43.79,33.61,61.29,17.35,0,13.02,0,0,0,0,0,0,0,0,0,0,0,0
YOR309C_mRNA,26.52,0,145.69,0,61.23,0,125.32,118.07,114.26,29.49,0,106.72,0,84.97,0,0,0,10.48,16.81,6.33,0,0,2.38,1.84,0,3.62,0,17.01,0
YOR314W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR314W-A_mRNA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR316C-A_mRNA,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR318C_mRNA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR318C_pre-mRNA,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR325W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR329W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR331C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR333C_mRNA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR335W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR338W_mRNA,0,0,0,0,0,2,3,3,5,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
YOR342C_mRNA,18,10,97,8,48,5,64,69,58,61,7,40,9,30,2,18,26,25,33,8,21,10,11,11,0,0,0,0,11
YOR343C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR343W-B_pre-mRNA,0,3.8,0,1.8,6.4,0,0,0,21.63,3.37,7.33,0,0,5.28,0,0,0,0,0.37,0.25,0,0,0,0,0,0,0,0,0
YOR345C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR364W_mRNA,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR365C_mRNA,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR366W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR376W_mRNA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR376W-A_mRNA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR379C_mRNA,0,0,0,0,1,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR381W-A_mRNA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR385W_mRNA,5,1,21,4,17,2,30,32,18,20,2,10,4,4,2,4,6,1,1,0,2,0,0,0,0,1,0,0,3
YOR387C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR389W_mRNA,0,0,12.73,2,18,7,16.58,19.38,9.27,17.45,2,1.98,1,11.48,0,10.76,5.36,0,0,0,4,0,0,0,0,1,0,6,0
YOR392W_mRNA,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR394C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR396C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER074W-A_mRNA,19,3,21,13,6,14,29,38,27,18.44,12,19,20,17,7,9,21,5,5,0,3,7,0,0,0,0,0,7,14
YER074W-A_pre-mRNA,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR057W_mRNA,12,3,53,9,31,5,46,53,46,49,6,25,7,21,3,9,8,12,22,10,8,2,5,5,0,11,4,0,0
YML027W_mRNA,2,7,5,18,10,15,15,25,21,7,4,3,10,0,12,5,44,2,3,1,3,0,0,0,0,1,0,0,0
YBR183W_mRNA,13,0,58,2,25,2,35,53,45,34,2,20,5,23,1,9,8,15,22,7,9,0,1,1,0,3,0,14,0
YDL235C_mRNA,11,3,16,13,16,3,15,56,27,30,15,6,12,15,12,13,16,13,13,0,8,7,1,1,0,0,0,0,0
YKL100C_mRNA,27,12,128,33,74,17,131,169.36,132,97,22,50,23,60,16,34,18,27,33,6,24,12,1,1,0,1,0,7,3
YFR003C_mRNA,3,4,8,20,1,14,3,15,8,8,15,3,12,4,12,0,20,5,5,0,2,7,0,0,0,0,0,0,0
YKL126W_mRNA,15,15,88,51,71,31,93,100,76,77,42,38,28,32,43,15,87,31,31,0,22,36,7,8,1,5,0,18,4
YMR104C_mRNA,10,9,23,29,28,19,67,71,48,28,34,25,19,13,22,14,36,13,13,0,6,7,0,0,0,28,0,0,0
YBR028C_mRNA,13,6,62,11,39,10,51,75,30,45,18,30,16,18,9,19,43,7,9.99,3,6,8,8.75,8.67,0,0,12,7,0
YOR291W_mRNA,44,5,161,23,106,26,112,176,114,125,20,87,13,68,7,39,29,18,27,9,32,3,17,17,0,12,0,3,0
YPL014W_mRNA,3,0,3,5,8,2,5,23,10,5,5,8,5,3,6,5,12,0,0,0,2,3,0,0,0,0,0,0,0
YPL025C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL034W_mRNA,1,4,10,5,5,4,15,33,15,16,9,9,14,8,5,4,14,2.01,2.02,0,10,0,11,16,5,0,0,0,0
YPL035C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL038W-A_mRNA,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL039W_mRNA,2,2,21,6,7,3,13,19,15,17,2,12,1,13,0,4,3,3,3,0,2,2,1,1,0,0,0,0,0
YPL041C_mRNA,1,1,1,1,4,0,1,6,2,1,0,1,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
YPL044C_mRNA,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL060C-A_pre-mRNA,0,0,1,0,0,0,10,6.02,0,6.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL062W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL067C_mRNA,8,6,25,16,27,14,49,78,41,37,15,15,17,18,7,7,14,0,0,0,2,2,3,3,0,1,0,0,0
YPL068C_mRNA,0,7,2,12,7,9,5,10,4,6,6,3,3,2,6,2,18,3,3,0,0,7,0,0,0,0,0,0,0
YPL071C_mRNA,0,1,1,8,3,1,1,4,6,1,2,4,0,5,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0
YPL073C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL077C_mRNA,2,1,6,4,0,5,2,3,5,2,4,3,9,4,10,1,5,5,5,0,0,0,0,0,0,0,0,0,0
YPL080C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL088W_mRNA,1,3,14,8,6,1,30,28,40,24,10,21,7,9,5,5,10,0,1,1,3,0,10,10,0,0,0,6,0
YPL102C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL107W_mRNA,4,4,20,4,11,4,27,15,11,10,7,7,2,10,4,5,6,0,0,0,4,2,1,1,0,8,0,0,7
YPL108W_mRNA,2,0,6,7,7,4,11,9,7,1,9,1,4,4,5,1,9,0,0,0,1,2,0,0,0,0,0,0,0
YPL109C_mRNA,4,5,25,1,17,3,16,36,14,23,1,16,10,24,4,5,3,0,7,7,0,3,0,0,0,0,0,11,0
YPL109C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL113C_mRNA,1,3,10,1,15,1,8,16,18,13,2,5,6,6,5,5,7,10.01,10.01,0,2,3,0,0,0,0,0,0,0
YPL114W_mRNA,0,0,12,2,4,0,7,20,9,9,0,4,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL119C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL135C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL136W_mRNA,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL142C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL150W_mRNA,9,3,41,14,15,3,24,36,31,26,8,9,7,9,5,8,9,3,3,0,4,4,0,0,0,0,0,23,8
YPL152W-A_mRNA,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL162C_mRNA,3,1,21,4,21,2,27,59,36,30,10,25,3,25,0,8,5,3.05,3,0,6,5,0,0,0,0,0,0,0
YPL168W_mRNA,3,4,4,2,2,9,3,7,1,2,5,1,2,0,9,1,6,1,1,0,0,0,0,0,0,0,0,0,0
YPL182C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL185W_mRNA,0,0,1,0,0,0,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL191C_mRNA,3,2,27,9,12,3,29,33,26,28,6,16,8,14,1,4,4,5.99,10,4,5,4,0,0,0,0,0,0,0
YPL197C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.27,0,0,0,0,0,0,0,0,0,0
YPL199C_mRNA,5,7,16,39,10,19,40,44,31,30,18,19,19,9,19,6,94,2,2,0,6,20,0,0,0,3,0,4,8
YPL205C_mRNA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL216W_mRNA,7,0,23,2,10,0,18,16,13,16,4,4,1,8,0,2,5,4,4,0,6,3,9,9,0,0,0,0,0
YPL222C-A_mRNA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL225W_mRNA,24,22,85,42,47,27,77,118,88,87,32,50,24,52,24,9,58,17,19,2,6,25,0,0,0,3,0,2,3
YPL229W_mRNA,1,3,4,5,2,3,9,3,5,3,3,2,7,10,5,1,17,0,0,0,4,11,0,0,0,0,0,0,0
YPL238C_mRNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL245W_mRNA,11,7,55,4,37,6,41,55,51,64,4,21,12,34,5,10,6,11,11,0,11,17,0.29,0.82,0,15,0,0,0
YPL247C_mRNA,13,4,93,21,53,12,70,72,79,57,24,40,21,29,17,15,45,11,16,5,23,12,3.11,6.08,3,0,0,10,0
YPL250W-A_mRNA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL251W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL257W_mRNA,1,0,7,2,4,0,16,13,11,5,5,5,3,3,0,1,7,0,0,0,2,2,0,0,0,0,0,0,0
YPL257W-B_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL260W_mRNA,9,43,75,119,49,101,82,165,85,71,105,27,71,50,57,20,162,13,18,5,15,50,0,0,0,0,0,21,0
YPL261C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL264C_mRNA,6,0,11,0,7,0,11,21,9,16,1,8,0,7,0,3,0,15,15,0,3,2,0,0,0,0,0,1,0
YPL275W_mRNA,0,0,2,0,2,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
YPL276W_mRNA,0,0,0,0,0,0,0.04,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL277C_mRNA,9,0,20.27,2,0,0,5.91,14.9,5.77,17.55,0,5.17,1,2.47,0,0,0,8.85,10,1,0,0,0,0,0,16,0,0,0
YPL278C_mRNA,0,0,0,0,0,0,1.51,8.72,2.96,0,0,0.85,0,3.05,0,1.24,7.64,0.15,0,0,0,0,9,9,0,0,0,0,0
YPL283W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL283W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGR198W_mRNA,22,2,143,16,76,12,106,151,104,113,14,78,11,66,10,33,16,29,30,1,19,7,11.62,11.81,0,7,0,18,0
YOL092W_mRNA,72,7,336,16,186,10,226,361,287,264,18,153,15,116,11,70,33,23,38,15,63,13,13,16,3,40,0,11,0
YDR352W_mRNA,15,12,94,12,68,13,54,118,71,66,20,57,5,65,6,33,18,8,11,3,12,4,6,6,0,17,9,4,0
YPR002C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR003C_mRNA,6,4,40,10,32,2,26,44,34,30,4,15,2,26,10,5,7,4,5,1,7,2,0,0,0,1,0,0,0
YPR010C-A_mRNA,5,11,36,22,12,16,44,54,21,19,25,15,23,19,16,0,22,5,5,0,4,5,0,0,0,0,0,0,0
